CD_CLIENTE,CD_UNIDADE,CD_FAZENDA,CD_TALHAO,CD_ZONA,CULTURA,DATA_PLANTIO,DATA_COLHEITA,DELTA_TEMPO,geohash_macro,geohash_regional,geohash_sub_regional,geohash_local,el_nino
182,161,1,9,1,soja,20251114,20260302,108,6,6vxk,6vxk7,6vxk73,0
221,41,25,34,25,soja,20231201,20240322,112,6,6u07,6u07v,6u07v1,1
315,1,1,1,11,soja,20221025,20230224,122,6,6vf8,6vf8n,6vf8ne,-1
350,1,39,3,405,soja,20251128,20260420,143,6,6vxm,6vxmg,6vxmgu,0
392,41,21,2,2,soja,20241201,20250422,142,6,6ywk,6ywk8,6ywk8j,0
1019,201,62,38,1,soja,20231016,20240119,95,6,6tx0,6tx0h,6tx0hy,1
175,62,2,33,1,soja,20211017,20220203,109,6,6yk9,6yk9s,6yk9s1,-1
487,1,3,2,4,soja,20241021,20250208,110,6,6vqn,6vqnt,6vqntd,0
359,1,1,36,1,soja,20221115,20230404,140,7,7n8j,7n8jh,7n8jhn,-1
1019,181,44,4,1,soja,20230927,20240110,105,6,6vfe,6vfej,6vfejy,1
52,1,10,26,3,soja,20201203,20210324,111,6,6ucx,6ucxv,6ucxv3,-1
331,41,1,42,1,soja,20221119,20230315,116,6,6gcw,6gcwm,6gcwmg,-1
360,61,572302,1618502,572802,soja,20231026,20240229,126,6,6ucq,6ucqm,6ucqm4,1
221,1,6,59,11,soja,20231212,20240416,126,6,6u02,6u02x,6u02xn,1
283,1,1,18,1,soja,20221017,20230302,136,6,6ucn,6ucnn,6ucnnt,-1
253,1,3,2,5,soja,20220101,20220418,107,6,6yrg,6yrgw,6yrgwe,-1
177,42,107,6,4,soja,20221201,20230323,112,6,6yr5,6yr5m,6yr5mx,0
27,1,1,41,5,soja,20201109,20210407,149,6,6vzt,6vztm,6vztmm,-1
436,41,2,93,1,soja,20241118,20250228,102,6,6vz7,6vz7w,6vz7w5,0
327,1,402,9,1,soja,20221101,20230302,121,6,6vrw,6vrw7,6vrw79,-1
327,1,402,42,1,soja,20221013,20230203,113,6,6vrw,6vrw4,6vrw4c,-1
221,1,3,30,16,soja,20231101,20240301,121,6,6u02,6u02v,6u02vc,1
221,1,3,30,16,soja,20231101,20240301,121,6,6u02,6u02v,6u02vc,1
42,101,60,14,1,soja,20260115,20260413,88,6,6yxv,6yxvx,6yxvxf,0
51,1,12,1,1,soja,20211020,20220301,132,6,6vzm,6vzmc,6vzmcp,-1
15,1,1,3,5,soja,20201203,20210411,129,6,6vx7,6vx7h,6vx7hx,-1
52,1,116,5707,3,soja,20201205,20210403,119,6,6ucx,6ucxk,6ucxkr,-1
10,1,1,568,1,soja,20231010,20240314,156,6,6tqt,6tqt9,6tqt95,1
360,1,871802,182,1683602,soja,20231201,20240319,109,6,6y24,6y241,6y241v,1
238,61,1,343,4,soja,20211204,20220330,116,6,6trt,6trtc,6trtc4,-1
256,1,1,7,1,soja,20211102,20220217,107,6,6vcq,6vcqj,6vcqjk,-1
52,1,100,4906,2,soja,20201118,20210403,136,6,6ucx,6ucxw,6ucxws,-1
221,41,25,61,25,soja,20231022,20240227,128,6,6u07,6u07y,6u07yg,1
1019,181,44,2222,2,soja,20241020,20250221,124,6,6vfe,6vfer,6vfer8,0
392,41,21,16,1,soja,20241023,20250226,126,6,6ywk,6ywk9,6ywk91,0
425,43,4,9,1,soja,20251022,20260218,119,6,6tw0,6tw07,6tw07d,0
24,1,1001,232,1,soja,20201102,20210317,135,6,6uge,6uge5,6uge58,-1
483,1,1,2,1,soja,20241007,20250124,109,6,6twq,6twq4,6twq4v,0
1019,241,2,59,1,soja,20231004,20240203,122,6,6vn5,6vn5s,6vn5sz,1
4,83,5,2,1,soja,20211010,20220310,151,6,6v8k,6v8ku,6v8kue,-1
444,1,1,14,26,soja,20251218,20260502,135,6,6f4x,6f4xe,6f4xej,0
221,41,25,104,25,soja,20231207,20240410,125,6,6u07,6u07e,6u07e5,1
299,1,6,3,1,soja,20221019,20230211,115,6,6y0x,6y0xb,6y0xbx,-1
315,1,1,3,3,soja,20221013,20230214,124,6,6vg1,6vg1q,6vg1qf,-1
42,1,1102,161,1,soja,20231203,20240328,116,6,6yrx,6yrxy,6yrxyn,1
327,1,402,28,1,soja,20221011,20230201,113,6,6vrw,6vrw4,6vrw4v,-1
39,1,100,1311,1,soja,20231226,20240423,119,6,6dxh,6dxht,6dxhtp,1
52,1,10,28,3,soja,20201204,20210324,110,6,6ucx,6ucxt,6ucxtq,-1
238,61,1,205,3,soja,20211130,20220403,124,6,6trm,6trmx,6trmxs,-1
350,1,35,1,112,soja,20221105,20230327,142,6,6vxn,6vxnn,6vxnnz,-1
52,1,90,1302,1,soja,20201023,20210301,129,6,6v18,6v18q,6v18qr,-1
1019,543,11,327,2,soja,20251114,20260301,107,6,6yhp,6yhps,6yhps7,0
238,61,1,303,3,soja,20211127,20220401,125,6,6trm,6trmx,6trmxs,-1
238,61,1,303,3,soja,20211127,20220401,125,6,6trm,6trmx,6trmxs,-1
1019,521,500,5,1,soja,20251020,20260302,133,6,6vfk,6vfk4,6vfk4s,0
10,1,1,84,1,soja,20230915,20240106,113,6,6tqt,6tqtb,6tqtbe,1
1019,381,93,123,1,soja,20231118,20240402,136,6,6vxs,6vxs2,6vxs22,1
42,1,1102,123,2,soja,20221206,20230315,99,6,6yx8,6yx8k,6yx8kg,0
323,1,5553,4,1,soja,20221001,20230202,124,6,6udw,6udwj,6udwjn,-1
444,1,1,2,18,soja,20240109,20240515,127,6,6f4x,6f4xe,6f4xev,1
1019,381,93,133,1,soja,20231122,20240402,132,6,6vxs,6vxs0,6vxs09,1
327,1,402,66,1,soja,20221005,20230127,114,6,6vrx,6vrxq,6vrxq0,-1
15,41,2,62,1,soja,20221106,20230311,125,6,6vxv,6vxvs,6vxvsz,-1
30,101,5,11,1,soja,20231104,20240302,119,6,6yxj,6yxjb,6yxjb4,1
253,1,1,10,2,soja,20211111,20220315,124,6,6yrf,6yrff,6yrffs,-1
403,1,4,6,2,soja,20240507,20240914,130,6,6yhe,6yhe3,6yhe39,0
27,1,1,29,2,soja,20221201,20230316,105,6,6vzt,6vztk,6vztkc,0
1019,281,17,103,1,soja,20250926,20260118,114,6,6vx3,6vx3n,6vx3nn,0
352,1,2,39,2,soja,20221215,20230503,139,7,7h0x,7h0xj,7h0xj0,0
350,1,39,3,412,soja,20251108,20260404,147,6,6vxm,6vxmg,6vxmgu,0
52,1,82,703,2,soja,20201101,20210219,110,6,6v1b,6v1b1,6v1b1r,-1
507,41,1,116,1,soja,20251103,20260304,121,6,6ug6,6ug6d,6ug6dp,0
1019,441,70,158,1,soja,20231021,20240207,109,6,6y00,6y009,6y009h,1
1019,441,70,158,1,soja,20231021,20240207,109,6,6y00,6y009,6y009h,1
42,42,18,312,1,soja,20231109,20240301,113,6,6yrs,6yrsx,6yrsx3,1
51,1,8,9,1,soja,20201027,20210311,135,6,6vzk,6vzk3,6vzk3n,-1
52,1,4,2,2,soja,20201020,20210306,137,6,6v18,6v18p,6v18pn,-1
52,1,50,474,2,soja,20211201,20220409,129,6,6ucz,6ucz9,6ucz9f,-1
392,41,21,9,1,soja,20241106,20250304,118,6,6ywh,6ywhp,6ywhpv,0
239,1,1,46,6,soja,20211026,20220222,119,6,6y11,6y11n,6y11ny,-1
425,1,1,6,1,soja,20251213,20260317,94,7,7n81,7n819,7n819e,0
175,1,1,7,1,soja,20201101,20210218,109,6,6ym3,6ym3c,6ym3ce,-1
275,41,500,10,1000,soja,20231223,20240405,104,6,6v5p,6v5p4,6v5p47,1
1022,1,25,2501,2501,soja,20221125,20230324,119,6,6vru,6vrud,6vruds,-1
27,1,1,45,5,soja,20201110,20210326,136,6,6vzt,6vztf,6vztfx,-1
42,1,1102,155,1,soja,20231116,20240311,116,6,6yxb,6yxb5,6yxb5k,1
327,1,402,4,1,soja,20221028,20230225,120,6,6vrw,6vrwk,6vrwk1,-1
52,1,94,1424,3,soja,20211112,20220413,152,6,6ucw,6ucwy,6ucwyf,-1
175,61,3,9,1,soja,20211101,20220213,104,6,6ykc,6ykc3,6ykc3b,-1
360,61,572302,1613902,572802,soja,20231017,20240306,141,6,6ucq,6ucqk,6ucqkb,1
221,1,2,14,11,soja,20211103,20220219,108,6,6u02,6u02t,6u02tf,-1
27,1,1,33,5,soja,20201116,20210406,141,6,6vzt,6vztg,6vztgw,-1
367,61,1,2,5,soja,20241017,20250206,112,6,6v8m,6v8m6,6v8m6d,0
39,1,100,1312,1,soja,20231212,20240423,133,6,6dxh,6dxhu,6dxhub,1
42,61,20,34,1,soja,20241206,20250319,103,7,7n8d,7n8d3,7n8d32,0
230,1,1,5,2,soja,20211125,20220304,99,6,6v2q,6v2qc,6v2qc8,-1
323,41,44940,20,1,soja,20220927,20230207,133,6,6udq,6udqh,6udqhz,-1
1019,461,68,119,1,soja,20231005,20240213,131,6,6v88,6v886,6v886s,1
52,1,102,5204,2,soja,20211201,20220412,132,6,6ucz,6ucz4,6ucz42,-1
52,1,54,604,2,soja,20201019,20210210,114,6,6ucz,6uczb,6uczbz,-1
42,1,1102,245,1,soja,20231101,20240307,127,7,7n80,7n801,7n801d,1
1019,221,39,215,1,soja,20241101,20250301,120,6,6tzy,6tzy8,6tzy8h,0
1019,421,74,176,1,soja,20230919,20231220,92,6,6tqy,6tqyv,6tqyvv,1
278,1,18,2,16,soja,20241015,20250301,137,6,6y7s,6y7sr,6y7srv,0
466,1,1,48,1,soja,20251205,20260409,125,7,7n81,7n811,7n8114,0
177,42,107,2,5,soja,20211105,20220301,116,6,6yr5,6yr5n,6yr5nq,-1
238,61,1,298,4,soja,20211110,20220309,119,6,6trt,6trt9,6trt9k,-1
1019,381,93,526,5,soja,20231103,20240306,124,6,6vxu,6vxub,6vxubp,1
42,102,61,13,1,soja,20251201,20260401,121,6,6yrh,6yrh9,6yrh9r,0
253,1,1,1,4,soja,20211119,20220325,126,6,6yrf,6yrfk,6yrfkn,-1
1019,181,44,38,2,soja,20241026,20250212,109,6,6vfe,6vfex,6vfexb,0
221,41,25,31,25,soja,20231201,20240323,113,6,6u07,6u07u,6u07ub,1
267,1,1,22,6,soja,20221020,20230217,120,6,6tw6,6tw62,6tw621,-1
329,1,1,1011,2,soja,20221104,20230301,117,6,6ytj,6ytjb,6ytjbg,-1
176,1,8,802,3,soja,20211209,20220320,101,6,6ubu,6ubuz,6ubuzc,-1
176,1,8,802,3,soja,20211209,20220320,101,6,6ubu,6ubuz,6ubuzc,-1
15,1,1,2,12,soja,20241116,20250402,137,6,6vx7,6vx7h,6vx7hs,0
42,42,1101,223,1,soja,20231102,20240310,129,6,6yru,6yru6,6yru6t,1
392,1,15,117,2,soja,20231127,20240320,114,6,6yrj,6yrj9,6yrj97,1
1019,421,74,181,1,soja,20231010,20240202,115,6,6tqy,6tqyy,6tqyyh,1
436,81,4,67,1,soja,20250929,20260224,148,6,6yxf,6yxfq,6yxfqx,0
42,81,21,5,1,soja,20251119,20260329,130,6,6yy1,6yy13,6yy131,0
1019,141,8,40,1,soja,20231010,20240124,106,6,6yqx,6yqxn,6yqxnm,1
221,1,2,11,7,soja,20211109,20220309,120,6,6u02,6u02q,6u02qy,-1
374,1,1,15,10,soja,20251021,20260323,153,6,6yxd,6yxd0,6yxd0q,0
1019,221,39,114,1,soja,20231010,20240118,100,6,6tzv,6tzvr,6tzvrq,1
1019,401,77,114,1,soja,20231004,20240117,105,6,6v82,6v82e,6v82e6,1
30,41,2,172,1,soja,20201223,20210411,109,6,6yx9,6yx95,6yx95s,-1
315,1,1,3,1,soja,20221028,20230226,121,6,6vg1,6vg1q,6vg1qf,-1
52,1,105,4509,1,soja,20201019,20210301,133,6,6v18,6v18t,6v18tf,-1
52,1,47,461,1,soja,20231017,20240213,119,6,6v18,6v18p,6v18pk,1
179,1,1,27,1,soja,20201127,20210411,135,7,7n84,7n844,7n844e,-1
374,1,2,1,2,soja,20221215,20230413,119,6,6yx6,6yx6w,6yx6w1,0
1019,301,10,2,1,soja,20231125,20240316,112,6,6vxh,6vxhp,6vxhpw,1
1019,542,4,216,2,soja,20251108,20260318,130,6,6yrn,6yrn5,6yrn5s,0
35,1050,2,30,2,soja,20221003,20230214,134,6,6tw1,6tw1d,6tw1d4,-1
39,1,100,14184,1,soja,20221106,20230414,159,6,6dxh,6dxh7,6dxh7c,-1
1019,281,17,133,1,soja,20251130,20260224,86,6,6vx3,6vx3n,6vx3n3,0
1019,441,70,158,2,soja,20241118,20250222,96,6,6y00,6y009,6y009h,0
439,1,2,19,2,soja,20241120,20250327,127,7,7h86,7h867,7h8679,0
221,1,5,49,10,soja,20231102,20240301,120,6,6u03,6u03n,6u03n8,1
52,1,57,625,2,soja,20211210,20220412,123,6,6ucz,6ucz8,6ucz87,-1
1019,321,46,105,1,soja,20231102,20240307,126,6,6vxm,6vxmk,6vxmkt,1
238,61,1,149,4,soja,20211227,20220422,116,6,6trt,6trtb,6trtbb,-1
238,61,1,149,4,soja,20211227,20220422,116,6,6trt,6trtb,6trtbb,-1
253,1,1,10,4,soja,20211106,20220302,116,6,6yrf,6yrff,6yrffs,-1
232,1,1,4,3,soja,20211001,20220117,108,6,6vbt,6vbtm,6vbtm3,-1
10,1,1,329,1,soja,20231001,20240107,98,6,6tqt,6tqtb,6tqtbr,1
52,1,94,1425,3,soja,20211112,20220414,153,6,6ucw,6ucwz,6ucwz4,-1
1019,401,77,124,1,soja,20231001,20240114,105,6,6v82,6v821,6v821z,1
30,41,2,10,1,soja,20210105,20210602,148,6,6yx8,6yx8g,6yx8gw,-1
320,1,1,7,1,soja,20221016,20230318,153,7,7h0w,7h0wt,7h0wth,-1
360,42,573502,1663902,2,soja,20241029,20250221,115,6,6yhh,6yhhb,6yhhbn,0
359,1,1,9,1,soja,20231109,20240312,124,7,7n8h,7n8he,7n8hen,1
350,1,39,3,402,soja,20251117,20260406,140,6,6vxm,6vxmg,6vxmgu,0
184,1,1,13,1,soja,20201104,20210406,153,6,6yx9,6yx9m,6yx9my,-1
1019,321,46,241,1,soja,20231027,20240313,138,6,6vxm,6vxmk,6vxmkq,1
175,62,2,50,2,soja,20211027,20220215,111,6,6yk9,6yk9s,6yk9s0,-1
175,62,2,50,2,soja,20211027,20220215,111,6,6yk9,6yk9s,6yk9s0,-1
253,1,1,13,2,soja,20211117,20220323,126,6,6yrf,6yrfg,6yrfgs,-1
253,1,3,4,3,soja,20211213,20220427,135,6,6yrg,6yrgx,6yrgxh,-1
179,1,2,12,6,soja,20251224,20260327,93,7,7n84,7n844,7n8443,0
240,1,1,34,1,soja,20220106,20220501,115,7,7nb3,7nb3q,7nb3qm,-1
1019,181,44,34,1,soja,20231101,20240301,121,6,6vfe,6vfer,6vferv,1
221,63,22,18,2,soja,20231206,20240402,118,6,6v1g,6v1gr,6v1grp,1
1019,421,74,168,1,soja,20230915,20231222,98,6,6tqz,6tqzj,6tqzjw,1
446,1,1,2,6,soja,20251215,20260513,149,6,6f1z,6f1zw,6f1zw6,0
425,41,2,12,1,soja,20231001,20240206,128,6,6tmy,6tmy9,6tmy9r,1
256,1,1,22,1,soja,20211015,20220209,117,6,6vcm,6vcmx,6vcmxj,-1
232,1,1,4,8,soja,20211019,20220215,119,6,6vbt,6vbtm,6vbtm3,-1
436,82,5,166,1,soja,20251001,20260202,124,6,6vxx,6vxxj,6vxxjh,0
175,62,2,26,1,soja,20211018,20220210,115,6,6yk9,6yk9s,6yk9s0,-1
1019,81,83,235,2,soja,20231025,20240216,114,6,6udw,6udw5,6udw55,1
52,1,78,3401,3,soja,20201216,20210417,122,6,6ucw,6ucws,6ucwsn,-1
392,41,21,21,1,soja,20241101,20250301,120,6,6ywk,6ywk9,6ywk9k,0
1019,81,83,104,1,soja,20231026,20240127,93,6,6udt,6udt4,6udt4q,1
1019,381,93,138,1,soja,20231003,20240122,111,6,6vxk,6vxkp,6vxkpe,1
444,1,1,13,6,soja,20240106,20240601,147,6,6f4x,6f4xk,6f4xkt,1
1019,261,64,40,1,soja,20231125,20240309,105,6,6yrp,6yrpn,6yrpnt,1
444,1,1,10,13,soja,20240104,20240526,143,6,6f4x,6f4xe,6f4xeq,1
221,1,10,90,18,soja,20231209,20240411,124,6,6u02,6u02z,6u02zg,1
1019,543,11,201,1,soja,20251013,20260206,116,6,6yk1,6yk1d,6yk1df,0
52,1,62,638,2,soja,20211125,20220326,121,6,6ucz,6ucz6,6ucz6z,-1
360,61,572302,1614702,572802,soja,20231009,20240130,113,6,6ucq,6ucqk,6ucqk3,1
1019,181,44,26,2,soja,20241022,20250207,108,6,6vfe,6vfep,6vfepj,0
1019,161,18,117,2,soja,20231002,20240213,134,6,6vzs,6vzsc,6vzscm,1
278,1,18,11,11,soja,20221215,20230404,110,6,6y7t,6y7tp,6y7tpk,0
256,1,1,14,1,soja,20211024,20220225,124,6,6vcm,6vcmv,6vcmvq,-1
299,1,2,3,1,soja,20221013,20230206,116,6,6y28,6y284,6y284t,-1
275,1,200,8,9,soja,20250924,20260112,110,6,6ugs,6ugsh,6ugshu,0
350,1,35,2,105,soja,20221109,20230329,140,6,6vxq,6vxq2,6vxq2d,-1
361,41,2,407,2,soja,20221110,20230324,134,6,6vxd,6vxd3,6vxd3k,-1
24,1,2001,306,1,soja,20221025,20230304,130,6,6uge,6uge3,6uge33,-1
1019,301,10,26,1,soja,20231124,20240318,115,6,6vx5,6vx5t,6vx5tu,1
27,1,1,13,1,soja,20201123,20210409,137,6,6vzt,6vztx,6vztxh,-1
52,1,5,403,1,soja,20201027,20210221,117,6,6v18,6v18x,6v18x9,-1
313,41,1,1,4,soja,20241101,20250313,132,6,6uej,6uejb,6uejbj,0
466,1,1,37,1,soja,20241206,20250316,100,7,7n81,7n810,7n810n,0
232,1,2,1,14,soja,20211117,20220215,90,6,6vbj,6vbju,6vbju0,-1
239,1,1,23,1,soja,20211104,20220221,109,6,6y11,6y11y,6y11yc,-1
278,1,18,6,2,soja,20221001,20230120,111,6,6y7u,6y7u8,6y7u8e,-1
52,1,5,400,1,soja,20201027,20210221,117,6,6v18,6v18x,6v18x8,-1
460,61,2,17,2,soja,20251203,20260421,139,6,6vrq,6vrq7,6vrq7u,0
221,61,16,220,8,soja,20231122,20240420,150,6,6v0c,6v0cw,6v0cwe,1
1019,381,93,124,1,soja,20231116,20240408,144,6,6vxs,6vxs2,6vxs2m,1
289,1,1,3,1,soja,20221121,20230408,138,6,6vz1,6vz1t,6vz1ts,-1
359,1,1,32,1,soja,20221116,20230403,138,7,7n8j,7n8j5,7n8j50,-1
350,41,36,2,514,soja,20251018,20260323,156,6,6vzd,6vzdt,6vzdth,0
27,1,1,2,5,soja,20201107,20210324,137,6,6vzt,6vztt,6vztt9,-1
52,1,89,1201,1,soja,20221020,20230314,145,6,6v1b,6v1b0,6v1b0d,-1
39,1,100,14177,1,soja,20221109,20230411,153,6,6dxh,6dxh7,6dxh7f,-1
27,1,1,20,1,soja,20221111,20230325,134,6,6vzt,6vzty,6vztyc,-1
1019,441,70,103,1,soja,20231018,20240129,103,6,6wpb,6wpbm,6wpbm1,1
52,1,116,5708,3,soja,20201205,20210402,118,6,6ucx,6ucxk,6ucxkp,-1
1019,381,93,154,1,soja,20240925,20250129,126,6,6vxs,6vxs2,6vxs2e,0
10,161,5,63,2,soja,20221116,20230315,119,6,6ty7,6ty7z,6ty7z5,-1
1019,181,44,61,2,soja,20241103,20250222,111,6,6vfu,6vfu0,6vfu08,0
221,1,2,12,1,soja,20221107,20230322,135,6,6u02,6u02q,6u02qx,-1
323,41,44940,19,1,soja,20220927,20230207,133,6,6udq,6udqj,6udqjp,-1
379,41,5001,1,1,soja,20231018,20240301,135,6,6vxd,6vxd4,6vxd4y,1
278,1,18,9,12,soja,20231101,20240305,125,6,6y7v,6y7v2,6y7v2h,1
350,1,35,1,110,soja,20221104,20230326,142,6,6vxn,6vxnn,6vxnnz,-1
221,1,3,26,16,soja,20231027,20240223,119,6,6u02,6u02t,6u02t5,1
1019,321,46,107,1,soja,20231212,20240424,134,6,6vxm,6vxmk,6vxmkx,1
30,41,2,28,1,soja,20201201,20210321,110,6,6yx8,6yx81,6yx81w,-1
36,1,1,23,3,soja,20201105,20210314,129,6,6v85,6v85g,6v85gk,-1
1019,81,83,237,1,soja,20241014,20250301,138,6,6udw,6udw4,6udw48,0
436,81,4,98,3,soja,20251030,20260204,97,6,6yxf,6yxfn,6yxfnr,0
240,1,1,14,1,soja,20220112,20220503,111,7,7nb3,7nb3m,7nb3me,-1
179,1,1,19,1,soja,20201202,20210417,136,7,7n84,7n847,7n847w,-1
350,1,35,2,111,soja,20221201,20230401,121,6,6vxq,6vxq2,6vxq2d,0
52,1,996,2902,4,soja,20201013,20210204,114,6,6ufp,6ufp3,6ufp30,-1
1019,81,83,120,1,soja,20231101,20240214,105,6,6udt,6udt9,6udt9g,1
444,1,1,1,16,soja,20240103,20240518,136,6,6f4x,6f4xu,6f4xu4,1
1019,221,39,247,3,soja,20230920,20240102,104,6,6tzy,6tzy1,6tzy1y,1
232,1,3,2,10,soja,20211027,20220304,128,6,6tzz,6tzzq,6tzzq0,-1
444,1,1,16,17,soja,20231230,20240517,139,6,6f4x,6f4xs,6f4xs2,1
182,161,1,12,1,soja,20251112,20260407,146,6,6vxk,6vxk5,6vxk5t,0
1019,521,500,9,1,soja,20251020,20260221,124,6,6vf7,6vf7f,6vf7fw,0
177,1,101,12,1,soja,20201118,20210407,140,6,6vz0,6vz05,6vz05c,-1
327,1,402,56,1,soja,20221001,20230124,115,6,6vrw,6vrwy,6vrwym,-1
487,1,1,1,2,soja,20241112,20250320,128,6,6vqq,6vqqc,6vqqcb,0
444,1,1,3,2,soja,20241124,20250424,151,6,6f4x,6f4xu,6f4xut,0
51,1,8,17,2,soja,20231101,20240204,95,6,6vzk,6vzk3,6vzk34,1
27,1,1,211,5,soja,20221117,20230305,108,6,6vzt,6vztk,6vztkh,-1
52,1,94,1402,3,soja,20201209,20210409,121,6,6ucw,6ucws,6ucwsv,-1
1019,241,2,113,2,soja,20231103,20240309,127,6,6vjf,6vjfn,6vjfn3,1
400,1,10,4,2,soja,20241021,20250218,120,6,6txj,6txjn,6txjnu,0
30,81,4,282,1,soja,20221116,20230301,105,6,6ywc,6ywc5,6ywc5g,-1
30,41,2,19,1,soja,20201203,20210401,119,6,6yx8,6yx8f,6yx8f2,-1
444,1,1,8,21,soja,20241122,20250428,157,6,6f4x,6f4xs,6f4xsm,0
221,41,25,79,25,soja,20231016,20240215,122,6,6u07,6u07m,6u07md,1
278,1,18,1,2,soja,20221008,20230129,113,6,6y7u,6y7u3,6y7u3j,-1
221,1,9,85,14,soja,20231201,20240313,103,6,6u08,6u08f,6u08fe,1
221,41,25,72,25,soja,20231004,20240209,128,6,6u07,6u07q,6u07qk,1
299,1,6,10,1,soja,20221022,20230327,156,6,6y28,6y280,6y280g,-1
1019,261,64,52,1,soja,20231027,20240214,110,6,6yrn,6yrnx,6yrnx1,1
1019,461,68,104,1,soja,20231025,20240207,105,6,6v88,6v886,6v8862,1
52,1,56,4101,3,soja,20221022,20230301,130,6,6ucz,6uczb,6uczb3,-1
1019,201,62,110,1,soja,20231101,20240227,118,6,6tx2,6tx29,6tx29t,1
52,1,33,304,1,soja,20221016,20230305,140,6,6v18,6v18n,6v18n9,-1
52,1,90,1306,1,soja,20211016,20220201,108,6,6v18,6v18q,6v18q9,-1
267,1,1,33,2,soja,20221003,20230113,102,6,6tw1,6tw1y,6tw1yg,-1
436,61,3,26,1,soja,20241101,20250228,119,6,6vzx,6vzx6,6vzx61,0
221,1,2,18,11,soja,20211013,20220224,134,6,6u02,6u02x,6u02x2,-1
4,2,2,34,4,soja,20201028,20210208,103,6,6vb6,6vb68,6vb68z,-1
52,1,33,304,1,soja,20221016,20230305,140,6,6v18,6v18n,6v18n9,-1
36,1,1,18,1,soja,20201019,20210203,107,6,6v85,6v85d,6v85du,-1
444,1,1,2,1,soja,20241223,20250504,132,6,6f4x,6f4xe,6f4xev,0
10,1,1,163,1,soja,20231011,20240314,155,6,6tqt,6tqtc,6tqtc0,1
309,1,1,2,1,soja,20221022,20230127,97,6,6trz,6trzf,6trzfv,-1
30,81,4,342,1,soja,20221107,20230301,114,6,6ywb,6ywbu,6ywbuj,-1
309,1,2,5,2,soja,20251213,20260301,78,6,6txb,6txbf,6txbf5,0
379,41,5001,3,1,soja,20231013,20240216,126,6,6vx9,6vx9g,6vx9gm,1
1019,401,77,108,1,soja,20231001,20240113,104,6,6v82,6v82g,6v82g0,1
52,1,17,86,2,soja,20201105,20210315,130,6,6v18,6v18p,6v18pc,-1
238,61,1,224,3,soja,20211126,20220330,124,6,6trt,6trtb,6trtb3,-1
27,1,1,17,2,soja,20201120,20210410,141,6,6vzt,6vztu,6vztu3,-1
52,1,51,482,2,soja,20221202,20230403,122,6,6ucz,6ucz1,6ucz15,0
1019,1,72,120,1,soja,20231017,20240124,99,6,6tw0,6tw0m,6tw0mt,1
175,62,2,51,2,soja,20211105,20220324,139,6,6yk9,6yk9s,6yk9s0,-1
175,62,2,51,2,soja,20211105,20220324,139,6,6yk9,6yk9s,6yk9s0,-1
51,1,8,27,2,soja,20231016,20240113,89,6,6vzk,6vzk3,6vzk3j,1
1019,341,23,24,1,soja,20231121,20240401,132,6,6yrs,6yrs7,6yrs71,1
335,1,2,39,1,soja,20221121,20230205,76,6,6tyw,6tywp,6tywpf,-1
10,1,1,36,1,soja,20231027,20240309,134,6,6tqt,6tqtd,6tqtdj,1
330,1,86,7,1,soja,20230116,20230422,96,6,6f68,6f68s,6f68sd,0
327,1,402,24,1,soja,20221012,20230201,112,6,6vrw,6vrw7,6vrw71,-1
52,1,125,4655,1,soja,20221117,20230314,117,6,6v1c,6v1cy,6v1cyj,-1
1019,1,72,110,1,soja,20231020,20240208,111,6,6tw0,6tw0s,6tw0sk,1
1019,401,77,104,1,soja,20231002,20240120,110,6,6v82,6v82d,6v82d7,1
444,1,1,2,26,soja,20231201,20240423,144,6,6f4x,6f4xe,6f4xev,1
52,1,106,4517,1,soja,20201102,20210315,133,6,6v19,6v19x,6v19xf,-1
27,1,1,46,5,soja,20201109,20210326,137,6,6vzw,6vzw4,6vzw4c,-1
52,1,110,5601,2,soja,20211117,20220323,126,6,6ucz,6ucz1,6ucz1e,-1
444,1,1,6,4,soja,20250111,20250506,115,6,6f4x,6f4xe,6f4xef,0
52,1,18,442,2,soja,20201118,20210330,132,6,6ucz,6uczc,6uczcn,-1
281,1,1,7,1,soja,20221016,20230208,115,6,6y38,6y38e,6y38e4,-1
221,1,11,92,12,soja,20231107,20240307,121,6,6u09,6u091,6u0912,1
1019,241,2,217,3,soja,20231115,20240328,134,6,6vnu,6vnu6,6vnu6s,1
1019,241,2,313,3,soja,20241021,20250218,120,6,6vng,6vngz,6vngzw,0
1019,201,62,129,2,soja,20231001,20240112,103,6,6tx0,6tx0p,6tx0p5,1
42,101,60,29,1,soja,20251102,20260324,142,7,7n8j,7n8jb,7n8jbx,0
42,101,60,29,1,soja,20251102,20260324,142,7,7n8j,7n8jb,7n8jbx,0
327,1,402,53,1,soja,20221001,20230124,115,6,6vrw,6vrwy,6vrwy6,-1
255,41,2,87,1,soja,20221016,20230310,145,6,6gbt,6gbt1,6gbt1q,-1
52,1,82,701,2,soja,20201019,20210218,122,6,6v1b,6v1b1,6v1b17,-1
10,1,1,87,1,soja,20231023,20240301,130,6,6tqt,6tqtf,6tqtf7,1
444,1,1,7,1,soja,20241222,20250503,132,6,6f4x,6f4xs,6f4xs7,0
42,103,59,22,1,soja,20251128,20260416,139,6,6yrq,6yrqp,6yrqpz,0
42,103,59,22,1,soja,20251128,20260416,139,6,6yrq,6yrqp,6yrqpz,0
