CD_CLIENTE,CD_UNIDADE,CD_ZONA,CD_FAZENDA,CD_TALHAO,data_plantio,cultura,desc_operac,data_colheita,cultura_colheita,delta_tempo,semana_plantio,ciclo_max,ciclo_min,ciclo_valido,geohash_macro,geohash_regional,geohash_sub_regional,geohash_local
353,1,1,2,11,2023-02-03,algodao,PLANTIO ALGODAO,2023-08-09,algodao,187.0,5,200,130,True,6,6twq,6twqs,6twqsh
378,1,7,1,6,2023-02-03,algodao,PLANTIO ALGODAO,2023-07-28,algodao,175.0,5,200,130,True,6,6vb2,6vb22,6vb22d
254,1,4,1,109,2023-02-03,milho,PLANTIO MILHO,2023-06-20,,137.0,5,160,80,True,6,6twh,6twhq,6twhqk
49,1,10,1,1,2023-02-03,milho,PLANTIO MILHO,2023-06-22,milho,139.0,5,160,80,True,6,6vff,6vff7,6vff72
4,61,1,1,20,2023-02-03,algodao,PLANTIO DE ALGODÃO BIOLOGICO SEM ADUBO,2023-07-28,algodao,175.0,5,200,130,True,6,6vbh,6vbh6,6vbh6h
4,41,1,3,1,2023-02-03,algodao,PLANTIO DE ALGODÃO BIOLOGICO SEM ADUBO,2023-08-08,algodao,186.0,5,200,130,True,6,6txy,6txym,6txymt
49,1,10,1,2,2023-02-03,milho,PLANTIO MILHO,2023-06-30,milho,147.0,5,160,80,True,6,6vff,6vffk,6vffk1
360,41,584572702,421147202,584600402,2023-02-03,milho,PLANTIO MILHO,2023-06-20,milho,137.0,5,160,80,True,6,6y5t,6y5tx,6y5txt
4,41,2,3,5,2023-02-03,algodao,PLANTIO DE ALGODÃO BIOLOGICO SEM ADUBO,2023-07-14,algodao,161.0,5,200,130,True,6,6txy,6txyu,6txyu3
278,1,8,18,6,2023-02-03,milho,PLANTIO MILHO C ADUBO,2023-06-11,milho,128.0,5,160,80,True,6,6y7s,6y7sz,6y7szw
232,1,7,2,2,2023-02-03,milho,PLANTIO MILHO,2023-06-24,milho,141.0,5,160,80,True,6,6vbj,6vbju,6vbju3
4,41,2,3,4,2023-02-03,algodao,PLANTIO DE ALGODÃO BIOLOGICO SEM ADUBO,2023-08-18,algodao,196.0,5,200,130,True,6,6txy,6txyw,6txyw4
245,61,1,14178,1,2023-02-03,algodao,PLANTIO DE ALGODAO,2023-08-11,algodao,189.0,5,200,130,True,6,6v18,6v186,6v1860
245,61,1,14269,43,2023-02-03,algodao,PLANTIO DE ALGODAO,2023-07-31,algodao,178.0,5,200,130,True,6,6v1c,6v1c4,6v1c46
353,41,1,1,18,2023-02-03,algodao,PLANTIO ALGODAO,2023-08-14,algodao,192.0,5,200,130,True,6,6tv0,6tv0q,6tv0qv
239,1,1,1,17,2023-02-04,milho,PLANTIO MILHO,2023-07-07,milho,153.0,5,160,80,True,6,6y14,6y14n,6y14nb
4,2,4,2,24,2023-02-04,milho,PLANTIO DE MILHO SEM ADUBO,2023-06-13,milho,129.0,5,160,80,True,6,6vb6,6vb69,6vb69q
10,121,1,4,3,2023-02-04,algodao,PLANTIO ALGODÃO,2023-08-03,algodao,180.0,5,200,130,True,6,6ttc,6ttc4,6ttc4v
370,1,1,1,20,2023-02-04,soja,PLANTIO SOJA,2023-05-24,soja,109.0,5,150,70,True,6,6vng,6vngm,6vngmw
353,1,1,2,15,2023-02-04,algodao,PLANTIO ALGODAO,2023-08-10,algodao,187.0,5,200,130,True,6,6twq,6twqs,6twqse
10,161,1,5,17,2023-02-04,milho,PLANTIO MILHO,2023-06-25,milho,141.0,5,160,80,True,6,6tys,6tys0,6tys0r
4,81,1,4,11,2023-02-04,algodao,PLANTIO DE ALGODÃO BIOLOGICO SEM ADUBO,2023-07-14,algodao,160.0,5,200,130,True,6,6v8n,6v8n1,6v8n1x
52,1,1,5,408,2023-02-04,milho,PLANTIO LINHA COM ADUBO MILHO,2023-07-10,milho,156.0,5,160,80,True,6,6v1b,6v1b8,6v1b84
283,1,1,1,22,2023-02-04,milho,PLANTIO DE MILHO,2023-06-29,milho,145.0,5,160,80,True,6,6ucn,6ucnn,6ucnnf
254,1,1,1,6,2023-02-04,milho,PLANTIO MILHO,2023-07-04,,150.0,5,160,80,True,6,6tmw,6tmwf,6tmwfk
10,101,2,2,1,2023-02-04,milho,PLANTIO MILHO,2023-06-22,milho,138.0,5,160,80,True,6,6trh,6trh1,6trh1q
378,1,8,1,6,2023-02-04,algodao,PLANTIO ALGODAO,2023-08-22,algodao,199.0,5,200,130,True,6,6vb2,6vb22,6vb22d
286,1,1,1,6,2023-02-04,milho,PLANTIO DE MILHO,2023-06-22,milho,138.0,5,160,80,True,6,6ttg,6ttge,6ttge7
267,1,7,1,52,2023-02-04,algodao,PLANTIO ALGODAO,2023-07-07,algodao,153.0,5,200,130,True,6,6tw4,6tw4x,6tw4x3
267,1,6,1,4,2023-02-04,algodao,PLANTIO ALGODAO,2023-08-04,,181.0,5,200,130,True,6,6tw4,6tw4r,6tw4rf
245,43,1,19592,104,2023-02-04,algodao,PLANTIO DE ALGODAO,2023-08-15,algodao,192.0,5,200,130,True,6,6v1p,6v1py,6v1pyk
4,81,1,4,1,2023-02-04,algodao,PLANTIO DE ALGODÃO BIOLOGICO SEM ADUBO,2023-06-15,algodao,131.0,5,200,130,True,6,6v8n,6v8n1,6v8n1k
232,1,4,2,1,2023-02-05,milho,PLANTIO MILHO,2023-05-22,milho,106.0,5,160,80,True,6,6vbj,6vbju,6vbju0
260,1,2,1,6,2023-02-05,milho,PLANTIO MILHO,2023-07-11,milho,156.0,5,160,80,True,6,6tt7,6tt7v,6tt7vb
15,41,1,2,77,2023-02-05,soja,PLANTIO DE SOJA,2023-05-30,soja,114.0,5,150,70,True,6,6vxy,6vxyj,6vxyj6
36,1,3,1,17,2023-02-05,milho,PLANTIO MILHO,2023-06-22,milho,137.0,5,160,80,True,6,6v85,6v85g,6v85gz
175,62,2,2,52,2023-02-05,milho,PLANTIO MILHO,2023-06-13,,128.0,5,160,80,True,6,6yk9,6yk9s,6yk9s0
36,1,1,1,17,2023-02-05,milho,PLANTIO MILHO,2023-06-23,milho,138.0,5,160,80,True,6,6v85,6v85g,6v85gz
36,1,1,1,14,2023-02-05,milho,PLANTIO MILHO,2023-06-24,milho,139.0,5,160,80,True,6,6v85,6v85g,6v85ge
327,1,1,402,36,2023-02-05,algodao,PLANTIO ALGODAO,2023-08-18,algodao,194.0,5,200,130,True,6,6vrw,6vrw5,6vrw57
378,1,9,1,6,2023-02-05,algodao,PLANTIO ALGODAO,2023-08-16,algodao,192.0,5,200,130,True,6,6vb2,6vb22,6vb22d
378,41,1,2,2,2023-02-05,milho,PLANTIO MILHO,2023-06-28,milho,143.0,5,160,80,True,6,6txq,6txqc,6txqc4
245,61,1,14269,46,2023-02-05,milho,PLANTIO DE MILHO,2023-07-14,milho,159.0,5,160,80,True,6,6v1c,6v1c4,6v1c48
267,1,8,1,10,2023-02-05,milho,PLANTIO MILHO,2023-06-26,milho,141.0,5,160,80,True,6,6tw4,6tw4r,6tw4rw
268,1,1,4,5,2023-02-05,milho,PLANTIO MILHO,2023-07-12,milho,157.0,5,160,80,True,6,6tmz,6tmzt,6tmztg
268,1,1,4,4,2023-02-05,milho,PLANTIO MILHO,2023-07-13,milho,158.0,5,160,80,True,6,6tmz,6tmzt,6tmzts
10,161,1,5,28,2023-02-05,milho,PLANTIO MILHO,2023-06-16,milho,131.0,5,160,80,True,6,6tye,6tyed,6tyedp
239,41,1,2,4,2023-02-05,milho,PLANTIO MILHO,2023-06-22,milho,137.0,5,160,80,True,6,6y02,6y02y,6y02y1
4,61,1,1,21,2023-02-05,algodao,PLANTIO DE ALGODÃO BIOLOGICO SEM ADUBO,2023-08-18,algodao,194.0,5,200,130,True,6,6vbh,6vbh6,6vbh6n
52,1,1,5,400,2023-02-05,milho,PLANTIO LINHA COM ADUBO MILHO,2023-07-10,milho,155.0,5,160,80,True,6,6v18,6v18x,6v18x8
52,1,1,5,401,2023-02-05,milho,PLANTIO LINHA COM ADUBO MILHO,2023-07-12,milho,157.0,5,160,80,True,6,6v18,6v18r,6v18rr
315,1,4,1,3,2023-02-05,milho,PLANTIO MILHO,2023-06-27,milho,142.0,5,160,80,True,6,6vg1,6vg1q,6vg1qf
315,1,18,1,2,2023-02-05,milho,PLANTIO MILHO,2023-07-07,,152.0,5,160,80,True,6,6vg1,6vg1q,6vg1qu
4,1,3,1,2,2023-02-05,algodao,PLANTIO DE ALGODÃO BIOLOGICO SEM ADUBO,2023-08-02,algodao,178.0,5,200,130,True,6,6tzu,6tzuq,6tzuq1
4,81,1,4,12,2023-02-05,algodao,PLANTIO DE ALGODÃO BIOLOGICO SEM ADUBO,2023-07-14,algodao,159.0,5,200,130,True,6,6v8n,6v8n1,6v8n1r
256,1,1,1,8,2023-02-05,milho,PLANTIO MILHO,2023-06-13,milho,128.0,5,160,80,True,6,6vcq,6vcqj,6vcqj7
353,1,1,2,19,2023-02-05,algodao,PLANTIO ALGODAO,2023-08-21,algodao,197.0,5,200,130,True,6,6twq,6twqs,6twqsf
10,101,2,2,2,2023-02-05,milho,PLANTIO MILHO,2023-06-23,milho,138.0,5,160,80,True,6,6trh,6trh6,6trh6h
232,1,7,2,5,2023-02-05,milho,PLANTIO MILHO,2023-06-22,milho,137.0,5,160,80,True,6,6vbj,6vbjd,6vbjd6
232,1,6,1,5,2023-02-06,milho,PLANTIO MILHO,2023-06-24,milho,138.0,6,160,80,True,6,6vbt,6vbtk,6vbtkb
254,1,4,1,106,2023-02-06,milho,PLANTIO MILHO,2023-05-06,,89.0,6,160,80,True,6,6ttf,6ttfk,6ttfkq
239,41,1,2,20,2023-02-06,milho,PLANTIO MILHO,2023-06-15,milho,129.0,6,160,80,True,6,6y02,6y02v,6y02vp
335,1,1,1,22,2023-02-06,milho,PLANTIO MILHO,2023-06-19,milho,133.0,6,160,80,True,6,6tyw,6tyww,6tywwq
4,2,4,2,10,2023-02-06,algodao,PLANTIO DE ALGODÃO BIOLOGICO SEM ADUBO,2023-08-03,algodao,178.0,6,200,130,True,6,6vb6,6vb63,6vb63z
281,1,1,1,30,2023-02-06,milho,PLANTIO DE MILHO,2023-06-15,milho,129.0,6,160,80,True,6,6y38,6y38d,6y38d2
267,1,6,1,8,2023-02-06,algodao,PLANTIO ALGODAO,2023-07-20,algodao,164.0,6,200,130,True,6,6tw4,6tw4r,6tw4r8
327,1,1,402,35,2023-02-06,algodao,PLANTIO ALGODAO,2023-08-17,algodao,192.0,6,200,130,True,6,6vrw,6vrw5,6vrw5k
4,41,6,3,6,2023-02-06,algodao,PLANTIO DE ALGODÃO BIOLOGICO SEM ADUBO,2023-08-12,algodao,187.0,6,200,130,True,6,6txy,6txye,6txyez
254,1,1,1,130,2023-02-06,milho,PLANTIO MILHO,2023-06-28,,142.0,6,160,80,True,6,6twm,6twm1,6twm1h
353,41,1,1,45,2023-02-06,algodao,PLANTIO ALGODAO,2023-08-08,algodao,183.0,6,200,130,True,6,6tv2,6tv28,6tv282
267,1,8,1,9,2023-02-06,milho,PLANTIO MILHO,2023-06-24,milho,138.0,6,160,80,True,6,6tw4,6tw4r,6tw4rb
36,1,1,1,33,2023-02-06,milho,PLANTIO MILHO,2023-06-22,milho,136.0,6,160,80,True,6,6v85,6v85g,6v85gr
239,1,1,1,23,2023-02-06,milho,PLANTIO MILHO,2023-06-12,milho,126.0,6,160,80,True,6,6y11,6y11y,6y11yc
384,1,1,1,3,2023-02-06,milho,PLANTIO MILHO SEMENTE,2023-07-03,milho,147.0,6,160,80,True,6,6tmy,6tmy3,6tmy32
4,41,1,3,8,2023-02-06,algodao,PLANTIO DE ALGODÃO BIOLOGICO SEM ADUBO,2023-07-17,algodao,161.0,6,200,130,True,6,6txy,6txyt,6txytr
256,1,1,1,2,2023-02-06,milho,PLANTIO MILHO,2023-06-05,milho,119.0,6,160,80,True,6,6vcq,6vcqk,6vcqk3
52,1,1,5,402,2023-02-06,milho,PLANTIO LINHA COM ADUBO MILHO,2023-07-11,milho,155.0,6,160,80,True,6,6v18,6v18x,6v18x2
232,1,6,1,1,2023-02-06,milho,PLANTIO MILHO,2023-06-26,milho,140.0,6,160,80,True,6,6vbt,6vbtm,6vbtmg
4,2,4,2,14,2023-02-06,algodao,PLANTIO DE ALGODÃO BIOLOGICO SEM ADUBO,2023-07-24,algodao,168.0,6,200,130,True,6,6vb6,6vb66,6vb66r
232,1,6,1,2,2023-02-06,milho,PLANTIO MILHO,2023-06-30,milho,144.0,6,160,80,True,6,6vbt,6vbtm,6vbtm9
4,41,5,3,6,2023-02-07,algodao,PLANTIO DE ALGODÃO BIOLOGICO SEM ADUBO,2023-08-12,algodao,186.0,6,200,130,True,6,6txy,6txye,6txyez
4,1,2,1,4,2023-02-07,algodao,PLANTIO DE ALGODÃO BIOLOGICO SEM ADUBO,2023-07-04,algodao,147.0,6,200,130,True,6,6tzu,6tzun,6tzunp
232,1,8,3,4,2023-02-07,milho,PLANTIO MILHO,2023-05-29,milho,111.0,6,160,80,True,6,6tzz,6tzzk,6tzzkf
52,1,1,5,403,2023-02-07,milho,PLANTIO LINHA COM ADUBO MILHO,2023-07-11,milho,154.0,6,160,80,True,6,6v18,6v18x,6v18x9
10,161,1,5,29,2023-02-07,milho,PLANTIO MILHO,2023-06-16,milho,129.0,6,160,80,True,6,6tye,6tyed,6tyedj
4,1,2,1,16,2023-02-07,algodao,PLANTIO DE ALGODÃO BIOLOGICO SEM ADUBO,2023-07-11,algodao,154.0,6,200,130,True,6,6tzu,6tzup,6tzupg
4,41,5,3,1,2023-02-07,algodao,PLANTIO DE ALGODÃO BIOLOGICO SEM ADUBO,2023-08-12,algodao,186.0,6,200,130,True,6,6txy,6txym,6txymt
281,1,1,1,13,2023-02-07,milho,PLANTIO DE MILHO,2023-05-21,milho,103.0,6,160,80,True,6,6y38,6y386,6y386c
256,1,1,1,1,2023-02-07,milho,PLANTIO MILHO,2023-06-05,milho,118.0,6,160,80,True,6,6vcq,6vcqk,6vcqk1
381,1,1,1,16,2023-02-07,milho,PLANTIO MILHO,2023-06-09,milho,122.0,6,160,80,True,6,6wpf,6wpf0,6wpf0c
232,1,8,2,3,2023-02-07,milho,PLANTIO MILHO,2023-07-03,milho,146.0,6,160,80,True,6,6vbj,6vbju,6vbjud
283,1,1,1,3,2023-02-07,milho,PLANTIO DE MILHO,2023-06-20,milho,133.0,6,160,80,True,6,6ucn,6ucnm,6ucnm6
10,161,2,5,42,2023-02-07,milho,PLANTIO MILHO,2023-06-28,milho,141.0,6,160,80,True,6,6tye,6tye8,6tye8g
254,1,4,1,108,2023-02-07,milho,PLANTIO MILHO,2023-07-04,,147.0,6,160,80,True,6,6ttf,6ttff,6ttffe
232,1,6,1,3,2023-02-07,milho,PLANTIO MILHO,2023-07-01,milho,144.0,6,160,80,True,6,6vbt,6vbtm,6vbtmd
36,1,1,2,2,2023-02-07,milho,PLANTIO MILHO,2023-07-03,milho,146.0,6,160,80,True,6,6v85,6v85u,6v85um
10,121,1,4,1,2023-02-07,algodao,PLANTIO ALGODÃO,2023-08-01,algodao,175.0,6,200,130,True,6,6ttc,6ttc6,6ttc6b
286,1,1,1,2,2023-02-07,milho,PLANTIO DE MILHO,2023-06-08,milho,121.0,6,160,80,True,6,6ttg,6ttge,6ttge1
10,161,1,5,30,2023-02-07,milho,PLANTIO MILHO,2023-06-16,milho,129.0,6,160,80,True,6,6tye,6tye9,6tye9v
378,1,4,1,1,2023-02-08,milho,PLANTIO MILHO,2023-06-13,milho,125.0,6,160,80,True,6,6vb2,6vb22,6vb22u
370,1,1,1,19,2023-02-08,soja,PLANTIO SOJA,2023-05-25,soja,106.0,6,150,70,True,6,6vng,6vngt,6vngt8
27,1,2,1,3,2023-02-08,algodao,PLANTIO DE ALGODÃO COM ADUBO,2023-07-18,algodao,160.0,6,200,130,True,6,6vzt,6vztv,6vztv8
329,1,1,1,1008,2023-02-08,milho,PLANTIO MILHO - BRACHIARIA,2023-07-04,milho,146.0,6,160,80,True,6,6ytj,6ytjb,6ytjbj
329,1,1,1,1007,2023-02-08,milho,PLANTIO MILHO - BRACHIARIA,2023-06-29,milho,141.0,6,160,80,True,6,6ytj,6ytjb,6ytjb7
277,1,1,1,4,2023-02-08,algodao,PLANTIO DE ALGODAO,2023-07-10,algodao,152.0,6,200,130,True,6,6vz8,6vz86,6vz86c
4,61,1,1,4,2023-02-08,milho,PLANTIO DE MILHO SEM ADUBO,2023-06-28,milho,140.0,6,160,80,True,6,6vbh,6vbh4,6vbh4r
10,161,2,5,49,2023-02-08,milho,PLANTIO MILHO,2023-06-29,milho,141.0,6,160,80,True,6,6tye,6tye8,6tye87
4,2,4,2,6,2023-02-08,milho,PLANTIO DE MILHO SEM ADUBO,2023-06-22,milho,134.0,6,160,80,True,6,6vb6,6vb63,6vb63x
232,1,6,1,4,2023-02-08,milho,PLANTIO MILHO,2023-06-28,milho,140.0,6,160,80,True,6,6vbt,6vbtm,6vbtm3
232,1,11,2,5,2023-02-08,milho,PLANTIO MILHO,2023-07-11,milho,153.0,6,160,80,True,6,6vbj,6vbjd,6vbjd6
256,1,1,1,12,2023-02-08,milho,PLANTIO MILHO,2023-06-17,milho,129.0,6,160,80,True,6,6vcq,6vcqj,6vcqjf
335,1,1,1,2,2023-02-08,milho,PLANTIO MILHO,2023-06-07,milho,119.0,6,160,80,True,6,6tyw,6tyww,6tyww2
232,1,16,2,4,2023-02-08,milho,PLANTIO MILHO,2023-07-03,milho,145.0,6,160,80,True,6,6vbj,6vbjg,6vbjgb
353,1,1,2,5,2023-02-08,algodao,PLANTIO ALGODAO,2023-07-27,algodao,169.0,6,200,130,True,6,6twq,6twqd,6twqdc
256,1,1,1,3,2023-02-08,milho,PLANTIO MILHO,2023-06-20,milho,132.0,6,160,80,True,6,6vcq,6vcqh,6vcqhx
283,1,1,1,4,2023-02-08,milho,PLANTIO DE MILHO,2023-06-22,milho,134.0,6,160,80,True,6,6ucn,6ucnj,6ucnjr
232,1,8,3,5,2023-02-08,milho,PLANTIO MILHO,2023-06-16,milho,128.0,6,160,80,True,6,6tzz,6tzzh,6tzzh8
232,1,16,2,2,2023-02-08,milho,PLANTIO MILHO,2023-07-03,milho,145.0,6,160,80,True,6,6vbj,6vbju,6vbju3
52,1,1,5,406,2023-02-08,milho,PLANTIO LINHA COM ADUBO MILHO,2023-07-10,milho,152.0,6,160,80,True,6,6v1b,6v1b8,6v1b81
127,1,2,2,80,2023-02-08,milho,PLANTIO DE MILHO MACHO,2023-06-28,milho,140.0,6,160,80,True,6,6vqb,6vqb8,6vqb8f
52,1,1,5,1004,2023-02-08,milho,PLANTIO LINHA COM ADUBO MILHO,2023-07-10,milho,152.0,6,160,80,True,6,6v1b,6v1b8,6v1b81
254,1,1,1,4,2023-02-08,milho,PLANTIO MILHO,2023-06-27,,139.0,6,160,80,True,6,6tmw,6tmwf,6tmwfx
4,61,1,1,12,2023-02-08,algodao,PLANTIO DE ALGODÃO BIOLOGICO SEM ADUBO,2023-08-01,algodao,174.0,6,200,130,True,6,6vbh,6vbh7,6vbh7k
254,1,1,1,2,2023-02-08,milho,PLANTIO MILHO,2023-07-01,,143.0,6,160,80,True,6,6tmw,6tmwf,6tmwft
232,1,8,3,3,2023-02-08,milho,PLANTIO MILHO,2023-06-16,milho,128.0,6,160,80,True,6,6tzz,6tzzk,6tzzks
378,1,1,1,5,2023-02-08,algodao,PLANTIO ALGODAO,2023-08-08,algodao,181.0,6,200,130,True,6,6vb2,6vb22,6vb22f
4,61,1,1,5,2023-02-08,milho,PLANTIO DE MILHO SEM ADUBO,2023-07-03,milho,145.0,6,160,80,True,6,6vbh,6vbh4,6vbh4m
254,1,1,1,115,2023-02-08,milho,PLANTIO MILHO,2023-06-30,,142.0,6,160,80,True,6,6twm,6twm0,6twm0y
4,41,1,3,9,2023-02-08,algodao,PLANTIO DE ALGODÃO BIOLOGICO SEM ADUBO,2023-07-12,algodao,154.0,6,200,130,True,6,6txy,6txyt,6txytj
230,1,2,1,8,2023-02-09,milho,PLANTIO DE MILHO,2023-07-01,milho,142.0,6,160,80,True,6,6v2q,6v2qc,6v2qc7
245,61,1,14269,50,2023-02-09,milho,PLANTIO DE MILHO,2023-07-17,milho,158.0,6,160,80,True,6,6v1b,6v1bf,6v1bfd
4,61,1,1,6,2023-02-09,milho,PLANTIO DE MILHO SEM ADUBO,2023-07-06,milho,147.0,6,160,80,True,6,6vbh,6vbh4,6vbh4z
245,43,1,19592,105,2023-02-09,algodao,PLANTIO DE ALGODAO,2023-08-15,algodao,187.0,6,200,130,True,6,6v1p,6v1pv,6v1pvg
384,1,1,1,3,2023-02-09,milho,PLANTIO MILHO,2023-07-03,milho,144.0,6,160,80,True,6,6tmy,6tmy3,6tmy32
4,61,1,1,7,2023-02-09,milho,PLANTIO DE MILHO SEM ADUBO,2023-07-11,milho,152.0,6,160,80,True,6,6vbh,6vbh5,6vbh5p
327,1,1,402,37,2023-02-09,algodao,PLANTIO ALGODAO,2023-08-21,algodao,193.0,6,200,130,True,6,6vrw,6vrw5,6vrw5h
283,1,1,1,1,2023-02-09,milho,PLANTIO DE MILHO,2023-07-10,milho,151.0,6,160,80,True,6,6ucn,6ucnm,6ucnm0
30,61,1,4,421,2023-02-09,milho,PLANTIO MILHO DISCO,2023-06-19,milho,130.0,6,160,80,True,6,6ywb,6ywb8,6ywb8m
30,61,1,4,422,2023-02-09,milho,PLANTIO MILHO DISCO,2023-06-22,milho,133.0,6,160,80,True,6,6ywb,6ywb8,6ywb85
232,1,14,2,3,2023-02-09,milho,PLANTIO MILHO,2023-07-01,milho,142.0,6,160,80,True,6,6vbj,6vbju,6vbjud
10,101,2,2,18,2023-02-09,milho,PLANTIO MILHO,2023-06-29,milho,140.0,6,160,80,True,6,6trh,6trh6,6trh6p
4,41,1,3,6,2023-02-09,algodao,PLANTIO DE ALGODÃO BIOLOGICO SEM ADUBO,2023-07-17,algodao,158.0,6,200,130,True,6,6txy,6txye,6txyez
360,41,584573102,421147202,584620402,2023-02-09,milho,PLANTIO MILHO,2023-06-03,milho,114.0,6,160,80,True,6,6y5v,6y5v2,6y5v2u
239,1,1,1,27,2023-02-09,milho,PLANTIO MILHO,2023-06-12,milho,123.0,6,160,80,True,6,6y11,6y11x,6y11xq
4,81,2,4,3,2023-02-09,algodao,PLANTIO DE ALGODÃO BIOLOGICO SEM ADUBO,2023-07-26,algodao,167.0,6,200,130,True,6,6v8n,6v8n1,6v8n1u
36,1,2,1,24,2023-02-09,milho,PLANTIO MILHO,2023-06-15,milho,126.0,6,160,80,True,6,6v85,6v85g,6v85gt
232,1,11,2,4,2023-02-09,milho,PLANTIO MILHO,2023-07-11,milho,152.0,6,160,80,True,6,6vbj,6vbjg,6vbjgb
232,1,13,2,4,2023-02-09,milho,PLANTIO MILHO,2023-06-25,milho,136.0,6,160,80,True,6,6vbj,6vbjg,6vbjgb
281,1,1,1,9,2023-02-09,milho,PLANTIO DE MILHO,2023-06-20,milho,131.0,6,160,80,True,6,6y38,6y38d,6y38dc
172,1,221,1,2297,2023-02-09,algodao,PLANTIO ALGODAO,2023-08-26,algodao,198.0,6,200,130,True,6,6uye,6uyet,6uyetm
232,1,10,2,2,2023-02-09,milho,PLANTIO MILHO,2023-06-08,milho,119.0,6,160,80,True,6,6vbj,6vbju,6vbju3
378,1,7,1,5,2023-02-09,milho,PLANTIO MILHO,2023-06-30,milho,141.0,6,160,80,True,6,6vb2,6vb22,6vb22f
4,81,1,4,13,2023-02-09,algodao,PLANTIO DE ALGODÃO BIOLOGICO SEM ADUBO,2023-07-26,algodao,167.0,6,200,130,True,6,6v8n,6v8n1,6v8n1n
232,1,12,2,1,2023-02-09,milho,PLANTIO MILHO,2023-06-21,milho,132.0,6,160,80,True,6,6vbj,6vbju,6vbju0
370,1,1,1,17,2023-02-09,soja,PLANTIO SOJA,2023-05-24,soja,104.0,6,150,70,True,6,6vng,6vngm,6vngmy
232,1,16,2,1,2023-02-09,milho,PLANTIO MILHO,2023-07-03,milho,144.0,6,160,80,True,6,6vbj,6vbju,6vbju0
4,1,3,1,7,2023-02-09,milho,PLANTIO DE MILHO SEM ADUBO,2023-06-23,milho,134.0,6,160,80,True,6,6vbh,6vbh2,6vbh2p
4,1,3,1,8,2023-02-09,algodao,PLANTIO DE ALGODÃO BIOLOGICO SEM ADUBO,2023-07-31,algodao,172.0,6,200,130,True,6,6vbh,6vbh8,6vbh82
4,2,4,2,8,2023-02-09,milho,PLANTIO DE MILHO SEM ADUBO,2023-06-15,milho,126.0,6,160,80,True,6,6vb6,6vb69,6vb69d
378,42,2,3,1,2023-02-09,milho,PLANTIO MILHO,2023-06-26,milho,137.0,6,160,80,True,6,6y3b,6y3be,6y3bec
315,1,5,1,1,2023-02-10,milho,PLANTIO MILHO,2023-06-27,milho,137.0,6,160,80,True,6,6vf8,6vf8n,6vf8ne
378,1,2,1,6,2023-02-10,milho,PLANTIO MILHO,2023-06-22,milho,132.0,6,160,80,True,6,6vb2,6vb22,6vb22d
10,101,2,2,7,2023-02-10,milho,PLANTIO MILHO,2023-06-22,milho,132.0,6,160,80,True,6,6trh,6trh6,6trh61
4,81,1,4,7,2023-02-10,algodao,PLANTIO DE ALGODÃO BIOLOGICO SEM ADUBO,2023-07-17,algodao,157.0,6,200,130,True,6,6v8n,6v8n6,6v8n68
267,1,3,1,15,2023-02-10,algodao,PLANTIO ALGODAO,2023-08-03,algodao,174.0,6,200,130,True,6,6tw4,6tw4n,6tw4nu
254,1,1,1,1,2023-02-10,milho,PLANTIO MILHO,2023-07-12,,152.0,6,160,80,True,6,6tmw,6tmwf,6tmwfe
4,61,1,1,18,2023-02-10,algodao,PLANTIO DE ALGODÃO BIOLOGICO SEM ADUBO,2023-07-28,algodao,168.0,6,200,130,True,6,6vbh,6vbhd,6vbhd8
4,61,1,1,17,2023-02-10,algodao,PLANTIO DE ALGODÃO BIOLOGICO SEM ADUBO,2023-07-28,algodao,168.0,6,200,130,True,6,6vbh,6vbh6,6vbh6z
239,1,1,1,30,2023-02-10,milho,PLANTIO MILHO,2023-07-16,milho,156.0,6,160,80,True,6,6y11,6y11x,6y11xw
232,1,7,3,4,2023-02-10,milho,PLANTIO MILHO,2023-06-21,milho,131.0,6,160,80,True,6,6tzz,6tzzk,6tzzkf
378,1,8,1,3,2023-02-10,milho,PLANTIO MILHO,2023-06-26,milho,136.0,6,160,80,True,6,6vb2,6vb23,6vb23m
281,1,1,1,5,2023-02-10,milho,PLANTIO DE MILHO,2023-06-21,milho,131.0,6,160,80,True,6,6y38,6y38d,6y38df
232,1,7,3,3,2023-02-10,milho,PLANTIO MILHO,2023-06-22,milho,132.0,6,160,80,True,6,6tzz,6tzzk,6tzzks
4,81,1,4,10,2023-02-10,algodao,PLANTIO DE ALGODÃO BIOLOGICO SEM ADUBO,2023-07-24,algodao,164.0,6,200,130,True,6,6v8n,6v8n1,6v8n1z
346,1,1,1,7,2023-02-10,milho,PLANTIO MILHO,2023-06-02,milho,112.0,6,160,80,True,6,6tt1,6tt19,6tt193
370,1,1,1,15,2023-02-10,soja,PLANTIO SOJA,2023-05-17,soja,96.0,6,150,70,True,6,6vng,6vngq,6vngqq
10,101,2,2,43,2023-02-10,milho,PLANTIO MILHO,2023-07-13,milho,153.0,6,160,80,True,6,6trh,6trhb,6trhb6
232,1,14,2,2,2023-02-10,milho,PLANTIO MILHO,2023-06-30,milho,140.0,6,160,80,True,6,6vbj,6vbju,6vbju3
230,1,6,1,18,2023-02-10,milho,PLANTIO DE MILHO,2023-07-11,milho,151.0,6,160,80,True,6,6v2q,6v2q2,6v2q2e
278,1,10,18,15,2023-02-10,milho,PLANTIO MILHO C ADUBO,2023-06-17,milho,127.0,6,160,80,True,6,6y7s,6y7sx,6y7sx7
